date,year,month,quarter,period,flow_code,flow_label,partner_iso,partner_name,hs_code,hs_description,primary_value_usd,fob_value_usd,cif_value_usd,is_reported,mom_growth,yoy_growth,rolling_3m_avg,rolling_12m_avg,rolling_12m_std,is_anomaly
2015-01-01,2015,1,1,201501,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",33350125.0,33350125.0,0.0,False,,,33350125.0,,,False
2015-02-01,2015,2,1,201502,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",22651049.0,22651049.0,0.0,False,-0.3208106716241693,,28000587.0,,,False
2015-03-01,2015,3,1,201503,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27697880.0,27697880.0,0.0,False,0.22280782669270627,,27899684.666666668,,,False
2015-04-01,2015,4,2,201504,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27743435.0,27743435.0,0.0,False,0.0016447107143218176,,26030788.0,,,False
2015-05-01,2015,5,2,201505,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27864895.0,27864895.0,0.0,False,0.004377972662721774,,27768736.666666668,,,False
2015-06-01,2015,6,2,201506,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",25715570.0,25715570.0,0.0,False,-0.07713379146054555,,27107966.666666668,27503825.666666668,3497197.6318539204,False
2015-07-01,2015,7,3,201507,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24393164.0,24393164.0,0.0,False,-0.05142433164032534,,25991209.666666668,27059445.42857143,3402103.658366534,False
2015-08-01,2015,8,3,201508,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27022688.0,27022688.0,0.0,False,0.10779757804276646,,25710474.0,27054850.75,3149762.758268164,False
2015-09-01,2015,9,3,201509,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",34720708.719,34720708.719,0.0,False,0.28487250117382823,,28712186.90633333,27906612.746555552,3900046.953972245,False
2015-10-01,2015,10,4,201510,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",28314176.39,28314176.39,0.0,False,-0.18451617393092523,,30019191.036333334,27947369.110899996,3679257.582970562,False
2015-11-01,2015,11,4,201511,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27932010.55,27932010.55,0.0,False,-0.013497332033820864,,30322298.553,27945972.878090907,3490453.2900166954,False
2015-12-01,2015,12,4,201512,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",29173858.16,29173858.16,0.0,False,0.04445965705823496,,28473348.366666663,28048296.651583333,3346839.7863160945,False
2016-01-01,2016,1,1,201601,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",31025779.19,31025779.19,0.0,False,0.06347878363716575,-0.06969526531009995,29377215.96666667,27854601.167416666,3067727.990362883,False
2016-02-01,2016,2,1,201602,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",25444253.523,25444253.523,0.0,False,-0.17989961292572465,0.12331457686573355,28547963.624333333,28087368.211,2723686.6710129688,False
2016-03-01,2016,3,1,201603,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",23816425.278,23816425.278,0.0,False,-0.06397626259809674,-0.1401354443733599,26762152.663666666,27763913.650833335,2991456.594748605,False
2016-04-01,2016,4,2,201604,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",23742898.374,23742898.374,0.0,False,-0.0030872350968605966,-0.14419759579158087,24334525.725000005,27430535.598666668,3208956.096392265,False
2016-05-01,2016,5,2,201605,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",28093340.493,28093340.493,0.0,False,0.18323129933302562,0.008198325994051014,25217554.715000004,27449572.723083332,3212442.922131165,False
2016-06-01,2016,6,2,201606,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27088839.207,27088839.207,0.0,False,-0.035755850616992046,0.053402246460023894,26308359.358,27564011.823666666,3169225.4909952423,False
2016-07-01,2016,7,3,201607,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",19773871.367,19773871.367,0.0,False,-0.2700362235569602,-0.18936832601953568,24985350.355666667,27179070.770916667,3805949.282912814,False
2016-08-01,2016,8,3,201608,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",29066010.593,29066010.593,0.0,False,0.46992008057194923,0.07561507548767898,25309573.72233333,27349347.653666664,3843836.921910731,False
2016-09-01,2016,9,3,201609,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27555989.524,27555989.524,0.0,False,-0.0519514387489991,-0.2063529075107644,25465290.494666666,26752287.72075,3074142.5301110777,False
2016-10-01,2016,10,4,201610,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27538146.2,27538146.2,0.0,False,-0.0006475297860184526,-0.027407832010048483,28053382.105666667,26687618.53825,3046335.613130666,False
2016-11-01,2016,11,4,201611,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",25866758.471,25866758.471,0.0,False,-0.06069354548636974,-0.07393853998812838,26986964.731666666,26515514.198333334,3027925.00614756,False
2016-12-01,2016,12,4,201612,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27028371.35,27028371.35,0.0,False,0.04490755501128296,-0.07354141499671973,26811092.007,26336723.63083333,2918035.847909796,False
2017-01-01,2017,1,1,201701,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24009306.63,24009306.63,0.0,False,-0.1116998386956084,-0.2261497613655904,25634812.150333334,25752017.584166665,2575960.883971552,False
2017-02-01,2017,2,1,201702,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",23298178.33,23298178.33,0.0,False,-0.029618860342740416,-0.08434419941068749,24778618.77,25573177.98475,2671977.891399004,False
2017-03-01,2017,3,1,201703,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",70484627.82,70484627.82,0.0,False,2.0253278527463308,1.9594965238174895,39264037.593333334,29462194.86325,13180539.52278884,True
2017-04-01,2017,4,2,201704,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",26349977.0,26349977.0,,False,-0.6261599469987809,0.10980456492434465,40044261.050000004,29679451.41541666,13098931.205576409,False
2017-05-01,2017,5,2,201705,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27809915.56,27809915.56,0.0,False,0.055405686312363756,-0.010088687497687321,41548173.46,29655832.671,13102306.21035189,False
2017-06-01,2017,6,2,201706,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24861023.69,24861023.69,,False,-0.10603742624236856,-0.08224108460226343,26340305.41666667,29470181.377916664,13157651.93620206,False
2017-07-01,2017,7,3,201707,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27275176.65,27275176.65,0.0,False,0.09710593538314582,0.37935440884472915,26648705.3,30095290.1515,12829200.837431569,False
2017-08-01,2017,8,3,201708,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",30970905.99,30970905.99,0.0,False,0.13549790666525352,0.06553687135374386,27702368.77666667,30254031.434583332,12827092.197044684,False
2017-09-01,2017,9,3,201709,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27645271.22,27645271.22,0.0,False,-0.10737931822445856,0.00324001052193168,28630451.286666673,30261471.575916667,12825410.757142963,False
2017-10-01,2017,10,4,201710,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",26676673.78,26676673.78,0.0,False,-0.035036640888488235,-0.0312828762598405,28430950.330000002,30189682.207583327,12844437.075167993,False
2017-11-01,2017,11,4,201711,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",27736585.51,27736585.51,0.0,False,0.03973177985910059,0.07228687124041144,27352843.50333334,30345501.1275,12798486.632493213,False
2017-12-01,2017,12,4,201712,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24630245.7,24630245.7,0.0,False,-0.11199431194874576,-0.0887262358114671,26347834.996666674,30145657.323333334,12873494.280854778,False
2018-01-01,2018,1,1,201801,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",25749514.93,25749514.93,0.0,False,0.0454428771695119,0.07248057292190113,26038782.04666667,30290674.68166667,12807718.953433305,False
2018-02-01,2018,2,1,201802,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",23882319.1,23882319.1,0.0,False,-0.0725138254089821,0.025072379553719548,24754026.57666667,30339353.079166666,12779806.136272855,False
2018-03-01,2018,3,1,201803,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",25067666.27,25067666.27,0.0,False,0.04963283360534265,-0.6443527185244347,24899833.433333337,26554606.283333335,1926225.5079439357,False
2018-04-01,2018,4,2,201804,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",25926282.86,25926282.86,0.0,False,0.03425195551719784,-0.016079488039021816,24958756.07666667,26519298.438333333,1934184.0947372913,False
2018-05-01,2018,5,2,201805,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",26967329.96,26967329.96,0.0,False,0.040154121037002444,-0.030298027988690412,25987093.03,26449082.971666668,1898028.3162999111,False
2018-06-01,2018,6,2,201806,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",21300450.16,21300450.16,0.0,False,-0.21013870518162348,-0.1432191037021614,24731354.32666667,26152368.510833334,2384755.3767498494,True
2018-07-01,2018,7,3,201807,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",28143877.85,28143877.85,0.0,False,0.32128089493860723,0.03184951691229476,25470552.65666667,26224760.2775,2434602.166349794,False
2018-08-01,2018,8,3,201808,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",26272412.39,26272412.39,0.0,False,-0.06649636094835454,-0.15170668890077244,25238913.466666672,25833219.144166667,1926770.328408425,False
2018-09-01,2018,9,3,201809,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",22393374.53,22393374.53,0.0,False,-0.14764680922397777,-0.18997450407361194,25603221.590000007,25395561.08666667,2068977.4862198231,False
2018-10-01,2018,10,4,201810,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",25479153.31,25479153.31,0.0,False,0.13779873934882092,-0.04489017183610822,24714980.07666667,25295767.71416667,2030082.3884708,False
2018-11-01,2018,11,4,201811,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",20634520.87,20634520.87,0.0,False,-0.19014102945479694,-0.2560540351096735,22835682.903333336,24703928.99416667,2274361.7152086324,False
2018-12-01,2018,12,4,201812,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",22879560.94,22879560.94,0.0,False,0.10880020351061348,-0.07107865594698459,22997745.040000003,24558038.5975,2334862.557816435,False
2019-01-01,2019,1,1,201901,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24039256.655,24039256.655,0.0,False,0.05068697419680457,-0.06641904826748513,22517779.48833334,24415517.074583333,2307560.4009005367,False
2019-02-01,2019,2,1,201902,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",23901118.702,23901118.702,0.0,False,-0.005746348773695176,0.0007871765686271459,23606645.43233334,24417083.708083335,2307171.845973433,False
2019-03-01,2019,3,1,201903,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24552260.976,24552260.976,0.0,False,0.027243171422997703,-0.02056056149976815,24164212.111000005,24374133.266916666,2298741.543748576,False
2019-04-01,2019,4,2,201904,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",22234258.309,22234258.309,0.0,False,-0.09441096562413798,-0.1424047007022432,23562545.99566667,24066464.554333333,2319096.916127036,False
2019-05-01,2019,5,2,201905,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",26304890.059,26304890.059,0.0,False,0.18307926864159385,-0.02456453427100802,24363803.11466667,24011261.229250003,2250641.8341772216,False
2019-06-01,2019,6,2,201906,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",18330414.476,18330414.476,0.0,False,-0.3031556324741832,-0.13943534815885794,22289854.28133334,23763758.25558333,2695243.383179324,True
2019-07-01,2019,7,3,201907,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",23135657.708,23135657.708,0.0,False,0.26214591264652,-0.17795060683153163,22590320.747666672,23346406.577083334,2316474.189841329,False
2019-08-01,2019,8,3,201908,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24185187.645,24185187.645,0.0,False,0.04536417119609637,-0.07944549263372769,21883753.276333336,23172471.18166667,2149113.576158989,False
2019-09-01,2019,9,3,201909,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",22527596.216,22527596.216,0.0,False,-0.0685374640598535,0.00599381240286867,23282813.856333334,23183656.322166666,2145035.5291787125,False
2019-10-01,2019,10,4,201910,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",26063820.601,26063820.601,0.0,False,0.15697300107360923,0.022946888536148125,24258868.154000003,23232378.596416667,2207641.79340036,False
2019-11-01,2019,11,4,201911,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24868819.45,24868819.45,0.0,False,-0.045849039912212675,0.2052045989667799,24486745.42233334,23585236.811416667,2089921.0952809947,False
2019-12-01,2019,12,4,201912,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",21639875.163,21639875.163,0.0,False,-0.12983906588296057,-0.054183110429915526,24190838.404666673,23481929.66333333,2157520.8233482623,False
2020-01-01,2020,1,1,202001,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",20099309.373,20099309.373,0.0,False,-0.071191066417706,-0.1638963857553607,22202667.99533334,23153600.723166663,2355684.904699457,False
2020-02-01,2020,2,1,202002,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",20784127.663,20784127.663,0.0,False,0.03407173238101091,-0.1304119308331445,20841104.06633334,22893851.469916668,2436236.8229398206,False
2020-03-01,2020,3,1,202003,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",21477655.807,21477655.807,0.0,False,0.033368162245973165,-0.1252269667549334,20787030.94766667,22637634.372500002,2407474.536552206,False
2020-04-01,2020,4,2,202004,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",23909350.625,23909350.625,0.0,False,0.11321974985777827,0.07533834916912685,22057044.698333338,22777225.398833334,2430413.2123102457,False
2020-05-01,2020,5,2,202005,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",19813766.05,19813766.05,0.0,False,-0.17129635343243454,-0.24676491688202729,21733590.827333335,22236298.398083333,2292327.941876956,False
2020-06-01,2020,6,2,202006,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",32046112.707,32046112.707,0.0,False,0.6173660588366541,0.7482481233011917,25256409.794000003,23379273.250666667,3345312.469753774,True
2020-07-01,2020,7,3,202007,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",31129377.601,31129377.601,0.0,False,-0.028606749105009266,0.34551513485764773,27663085.45266667,24045416.57508333,4020199.864860175,False
2020-08-01,2020,8,3,202008,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",36981699.287,36981699.287,0.0,False,0.1879999581428189,0.5291053280145017,33385729.865000006,25111792.54525,5489362.095919554,True
2020-09-01,2020,9,3,202009,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",34119632.65,34119632.65,0.0,False,-0.07739143122625769,0.5145704993490106,34076903.17933334,26077795.581416667,5990365.209046762,False
2020-10-01,2020,10,4,202010,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",35748855.733,35748855.733,0.0,False,0.04775031137388308,0.37158923399083,35616729.22333334,26884881.842416663,6608821.78385598,False
2020-11-01,2020,11,4,202011,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",34827130.319,34827130.319,0.0,False,-0.02578335432283929,0.4004335987488943,34898539.56733334,27714741.081499998,6949117.577020663,False
2020-12-01,2020,12,4,202012,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",44829306.159,44829306.159,0.0,False,0.28719494682406554,1.07160650518213,38468430.737,29647193.664499998,8215199.063208405,False
2021-01-01,2021,1,1,202101,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",29044549.372,29044549.372,,False,-0.3521079878197273,0.44505210766178904,36233661.95000001,30392630.33108333,7656948.288036471,False
2021-02-01,2021,2,1,202102,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",29697801.523,29697801.523,,False,0.022491385307212175,0.4288692796988618,34523885.68466667,31135436.486083332,7048247.749266343,False
2021-03-01,2021,3,1,202103,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",34260996.835,34260996.835,,False,0.15365431371968574,0.5951925639777527,31001115.910000008,32200714.905083332,6391289.116054886,False
2021-04-01,2021,4,2,202104,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",30167180.42,30167180.42,,False,-0.11948912154295166,0.2617314829310635,31375326.259333342,32722200.721333336,5888814.617664427,False
2021-05-01,2021,5,2,202105,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",29317491.345,29317491.345,,False,-0.028166008992894898,0.4796526450861167,31248556.200000007,33514177.829249997,4460912.473036754,False
2021-06-01,2021,6,2,202106,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",33608933.828,33608933.828,,False,0.14637822972298387,0.04876788443231761,31031201.864333343,33644412.92266666,4436904.8420808865,False
2021-07-01,2021,7,3,202107,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",28270478.352,28270478.352,,False,-0.158840369745751,-0.09183926789812069,30398967.841666672,33406171.318583336,4655593.231529243,False
2021-08-01,2021,8,3,202108,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",31243347.125,31243347.125,,False,0.10515806404067018,-0.15516734689412115,31040919.768333342,32927975.305083334,4548420.133544493,False
2021-09-01,2021,9,3,202109,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",32381993.322,32381993.322,,False,0.03644443703308897,-0.050927843972552234,30631939.599666674,32783172.02775,4534672.645819721,False
2021-10-01,2021,10,4,202110,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",33709792.536,33709792.536,,False,0.041004245810214,-0.057038558443081366,32445044.327666674,32613250.09466667,4450869.988693861,False
2021-11-01,2021,11,4,202111,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",35813921.566,35813921.566,,False,0.06241892553188877,0.028333980949950766,33968569.14133334,32695482.698583335,4504286.504136038,False
2021-12-01,2021,12,4,202112,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",36119905.343,36119905.343,,False,0.008543710479627764,-0.1942791794526021,35214539.815000005,31969699.297250003,2719465.6252484326,False
2022-01-01,2022,1,1,202201,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",29962064.162,29962064.162,,False,-0.1704833144639839,0.031589913076238485,33965297.02366667,32046158.863083333,2641527.969060151,False
2022-02-01,2022,2,1,202202,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",33392848.649,33392848.649,,False,0.11450427675644459,0.12442157117718988,33158272.71800001,32354079.456916664,2556904.737481105,False
2022-03-01,2022,3,1,202203,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",37848141.05,37848141.05,,False,0.13342055503651729,0.10470052089481174,33734351.28700001,32653008.1415,2975528.3534226483,False
2022-04-01,2022,4,2,202204,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",31831579.395,31831579.395,,False,-0.15896584318505114,0.05517250706985366,34357523.03133334,32791708.056083333,2886583.581946228,False
2022-05-01,2022,5,2,202205,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",32041264.536,32041264.536,,False,0.006587330725817964,0.09290607981929289,33906994.99366667,33018689.155333336,2688878.6310795783,False
2022-06-01,2022,6,2,202206,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",33866852.658,33866852.658,,False,0.056976157103564296,0.007674115201629084,32579898.863000005,33040182.39116667,2695049.337764703,False
2022-07-01,2022,7,3,202207,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",34748889.217,34748889.217,,False,0.02604424355304369,0.22915816224742724,33552335.470333338,33580049.963250004,2267724.504544079,False
2022-08-01,2022,8,3,202208,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",41275895.908,41275895.908,,False,0.18783353477114395,0.32110992278968253,36630545.92766667,34416095.69516667,3044316.81803642,True
2022-09-01,2022,9,3,202209,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",37206972.113,37206972.113,,False,-0.09857869115837581,0.14900190803640112,37743919.079333335,34818177.26108333,3069763.0566198635,False
2022-10-01,2022,10,4,202210,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",32147600.685,32147600.685,,False,-0.13597912274705826,-0.04634237512235273,36876822.902,34687994.60683333,3153035.906867962,False
2022-11-01,2022,11,4,202211,X,exports,CHN,China,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",33440599.436,33440599.436,,False,0.040220692165163996,-0.06626814451543095,34265057.41133334,34490217.762666665,3150423.9940300533,False
